"","s_cerevisiae","s_paradoxus","s_mikatae","s_bayanus","c_glabrata","k_lactis","e_gossypii","c_albicans","d_hansenii","y_lipolytica","m_grisea","g_zeae","n_crassa","a_nidulans","s_pombe","c_neoformans","u_maydis","e_cuniculi","h_sapiens","d_melanogaster","c_elegans"
"6324434",1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"6324435",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
"6324436",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324437",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"6324438",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324440",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6324441",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324442",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"6324443",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6324444",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324445",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324446",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324447",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1
"6324448",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324449",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
"6324450",1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1
"6324451",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324452",1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"6324453",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0
"6324455",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324456",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324457",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324458",1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1
"6324459",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"6324460",1,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1
"6324461",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324462",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324463",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324464",1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324465",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
"6324467",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"6324468",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324470",1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,0
"6324471",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324472",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1
"6324474",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1
"6324475",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324477",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"6324478",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324479",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324480",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"6324481",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"6324482",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324483",1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
"6324484",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324485",1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,1
"6324486",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
"6324488",1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,1,0
"6324489",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324490",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324491",1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0
"6324493",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324494",1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0
"6324495",1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324496",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324497",1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,0
"6324498",1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0
"6324499",1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0
"6324500",1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"6324501",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324502",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324503",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0
"6324504",1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"6324505",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6324506",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324507",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0
"6324508",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6324509",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324510",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6324511",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"6324512",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1
"6324513",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324514",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0
"6324515",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1
"6324516",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324517",1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0
"6324518",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,0,0
"6324519",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324520",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324521",1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324522",1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1
"6324524",1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
"6324527",1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0
"6324529",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324530",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324531",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324532",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324533",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324534",1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1,1
"6324535",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324536",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324539",1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1
"6324540",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
"6324541",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"6324542",1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0
"6324543",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"6324544",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324545",1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"6324546",1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1
"6324547",1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324548",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324549",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324550",1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1
"6324551",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6324552",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324553",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1
"6324554",1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0
"6324555",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324556",1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324557",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324558",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324559",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324561",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324562",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324563",1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6324564",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"6324565",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
"6324566",1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0
"6324567",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324568",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324569",1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324570",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"6324571",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"6324573",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
"6324574",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324575",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"6324576",1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
"6324577",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324578",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0
"6324579",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324580",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"6324581",1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0
"6324582",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324583",1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"6324584",1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0
"6324585",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324586",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324588",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
"6324590",1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0
"6324591",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"6324592",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"6324593",1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6324594",1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,1
"6324595",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0
"6324596",1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0
"6324597",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324599",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1
"6324600",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324601",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
"6324602",1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"6324604",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324605",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324606",1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"6324607",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
"6324608",1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324609",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
"6324610",1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,0
"6324612",1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0
"6324613",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324614",1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324615",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0
"6324617",1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0
"6324618",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324619",1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324620",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
"6324621",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324622",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0
"6324623",1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0
"6324625",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"6324626",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0
"6324629",1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1
"6324630",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324631",1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1
"6324633",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0
"6324634",1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324635",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0
"6324636",1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324637",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324638",1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"6324639",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324640",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324641",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
"6324642",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324644",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
"6324645",1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"6324647",1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0
"6324648",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324649",1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0
"6324650",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324651",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324652",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6324653",1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,1,1,1
"6324654",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324655",1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6324656",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324658",1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324659",1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1
"6324660",1,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1
"6324663",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324664",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324665",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324666",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"6324667",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
"6324668",1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0
"6324669",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324670",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324671",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324672",1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
"6324673",1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0
"6324674",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1
"6324675",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324678",1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"6324680",1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
"6324681",1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"6324682",1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0
"6324683",1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324684",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"6324685",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1
"6324686",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1
"6324687",1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0
"6324688",1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324689",1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1
"6324690",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324691",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1
"6324692",1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0
"6324693",1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
"6324694",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
"6324696",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
"6324697",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
"6324698",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"6324700",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"6324701",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1
"6324702",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6324703",1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6324704",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0
"6324705",1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
"6324706",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"6324707",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324708",1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1
"6324709",1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324711",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324712",1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6324713",1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"6324715",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"6324716",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324717",1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0
"6324718",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324720",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324721",1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324722",1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
"6324723",1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0
"6324724",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324725",1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1
"6324726",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324727",1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"6324728",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
"6324729",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
"6324730",1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,0
"6324731",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324732",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"6324733",1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324734",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324735",1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0
"6324736",1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324737",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1
"6324738",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0
"6324739",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6324740",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"6324741",1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324742",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324745",1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1
"6324746",1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324747",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324748",1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"6324749",1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
"6324750",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
"6324751",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324752",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324753",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324754",1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1
"6324755",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324756",1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324757",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324758",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324759",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"6324760",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324761",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
"6324762",1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"6324763",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324764",1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"6324765",1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0
"6324766",1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
"6324767",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6324768",1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,0
